A,B,C,D,Vth,exp_exact,exp_k1
53,160,2866,33,100000,1,0
3287,3377,393,365,100000,1,1
1721,3223,656,3301,100000,1,1
31,2956,4,2426,100000,1,0
2454,1889,2793,3580,100000,1,1
1899,35,44,914,100000,1,0
114,2702,2100,130,100000,1,1
2661,2333,1748,1298,100000,1,1
1753,4004,1018,3228,100000,1,1
20,1755,49,1343,100000,1,0
647,270,2118,4027,100000,1,1
2756,35,3904,614,100000,1,1
2098,466,3023,1518,100000,1,1
1858,1381,2496,704,100000,1,1
1939,3838,2428,3593,100000,1,1
212,731,10,2310,100000,1,0
3616,3553,2044,3852,100000,1,1
199,64,56,1639,100000,1,0
2171,3160,3820,2957,100000,1,1
1951,197,687,978,100000,1,1
14,1267,159,560,100000,1,0
3939,1052,1387,3722,100000,1,1
2026,1418,3016,3958,100000,1,1
1038,57,725,57,100000,1,0
533,1683,3825,2678,100000,1,1
1007,79,934,91,100000,1,0
2023,2455,2354,302,100000,1,1
1799,1339,3914,2284,100000,1,1
361,2868,1802,1933,100000,1,1
2696,2170,2171,2070,100000,1,1
3095,3929,530,2104,100000,1,1
955,516,303,1919,100000,1,1
323,2553,3218,3462,100000,1,1
3938,1714,1615,3702,100000,1,1
901,937,1204,4018,100000,1,1
2933,1630,1247,2749,100000,1,1
1065,20,96,1090,100000,1,0
1388,716,999,3954,100000,1,1
2755,2279,1723,342,100000,1,1
45,2606,326,146,100000,1,0
2689,3539,3684,2197,100000,1,1
691,3726,1328,1218,100000,1,1
420,903,1660,1570,100000,1,1
2473,39,1585,5,100000,1,0
3866,2826,1326,2232,100000,1,1
3697,2891,2750,2237,100000,1,1
3719,533,26,2545,100000,1,1
3217,1176,3386,2990,100000,1,1
118,2489,3838,1718,100000,1,1
3280,1222,1246,2138,100000,1,1
3322,1245,1332,4061,100000,1,1
2822,1869,1853,3248,100000,1,1
1801,2266,2024,2524,100000,1,1
3793,51,2439,360,100000,1,1
1169,3649,3568,2821,100000,1,1
2582,1690,261,402,100000,1,1
92,1551,2396,1,100000,1,0
3217,3085,1752,1071,100000,1,1
2613,3353,3567,2456,100000,1,1
97,573,348,121,100000,0,0
3923,4087,208,4027,100000,1,1
359,89,42,2503,100000,1,0
206,2645,91,1185,100000,1,1
1639,1067,1230,2458,100000,1,1
543,803,1962,1881,100000,1,1
1699,1063,80,2838,100000,1,1
895,112,75,342,100000,1,0
372,2224,3574,3947,100000,1,1
1495,249,2540,424,100000,1,1
3181,973,2739,3276,100000,1,1
185,652,298,30,100000,1,0
3011,3997,1288,1133,100000,1,1
3530,3855,2031,1740,100000,1,1
550,218,2613,3864,100000,1,1
1396,2158,684,3494,100000,1,1
3156,2115,2496,1468,100000,1,1
452,3841,1427,1413,100000,1,1
774,1317,2665,3885,100000,1,1
2577,3154,857,3612,100000,1,1
3661,6,41,1790,100000,0,0
0,3275,126,785,100000,0,0
4039,3564,1873,1617,100000,1,1
1007,107,2674,23,100000,1,0
3153,1662,2052,1510,100000,1,1
65,248,140,584,100000,0,0
3430,22,82,356,100000,1,0
2364,706,3867,2578,100000,1,1
988,2767,3885,280,100000,1,1
2552,1711,2283,3177,100000,1,1
3659,3512,2598,3876,100000,1,1
37,983,3652,19,100000,1,0
1142,455,2331,407,100000,1,1
33,3193,2673,11,100000,1,0
3091,2876,3218,1598,100000,1,1
26,3076,609,1065,100000,1,1
1292,78,946,56,100000,1,0
3948,1701,1274,678,100000,1,1
50,1387,2324,1995,100000,1,1
42,2544,486,112,100000,1,0
266,270,37,710,100000,0,0
302,64,1333,66,100000,1,0
2938,3772,3179,3026,100000,1,1
1549,969,2803,3874,100000,1,1
1254,3339,2038,3821,100000,1,1
2005,3355,2341,944,100000,1,1
435,3272,262,1032,100000,1,1
37,650,540,195,100000,1,0
2812,3157,2890,1925,100000,1,1
1781,2953,1649,3673,100000,1,1
14,1895,2896,23,100000,0,0
2151,128,1495,2185,100000,1,1
3616,1530,3468,1551,100000,1,1
70,1412,724,28,100000,1,0
1917,1408,1839,2865,100000,1,1
2774,1696,3223,3721,100000,1,1
140,4042,1750,873,100000,1,1
126,497,22,1940,100000,1,0
3544,2950,2825,2381,100000,1,1
2224,3000,2423,411,100000,1,1
3936,3914,1781,790,100000,1,1
1803,130,2463,1032,100000,1,1
3539,2895,3363,2200,100000,1,1
3378,2273,3075,4092,100000,1,1
826,3617,2135,3990,100000,1,1
751,1354,189,709,100000,1,1
2558,1467,3652,3608,100000,1,1
3356,920,1253,707,100000,1,1
88,1202,1011,49,100000,1,0
2662,2675,101,3597,100000,1,1
3060,444,1590,175,100000,1,1
213,89,101,1170,100000,1,0
2647,1418,534,3772,100000,1,1
1484,2648,3768,761,100000,1,1
1076,3702,1011,1836,100000,1,1
1085,2902,688,581,100000,1,1
1947,50,44,662,100000,1,0
42,1931,49,447,100000,1,0
164,2736,3344,1532,100000,1,1
3488,158,1109,1784,100000,1,1
1392,461,2488,3576,100000,1,1
3015,1153,2538,1157,100000,1,1
8,35,58,2369,100000,1,0
4029,2250,105,2797,100000,1,1
46,1145,34,1985,100000,1,0
1702,653,1551,2249,100000,1,1
1282,1545,3843,3159,100000,1,1
11,2883,127,508,100000,0,0
2174,2080,1232,1950,100000,1,1
2694,6,170,766,100000,1,0
1253,3915,217,639,100000,1,1
616,2137,469,588,100000,1,1
3641,4026,1375,1006,100000,1,1
3692,17,50,1066,100000,1,0
3042,3309,3531,4036,100000,1,1
774,3649,2911,3937,100000,1,1
3993,1084,3641,1263,100000,1,1
3675,175,2909,950,100000,1,1
65,445,24,2785,100000,0,0
1108,2828,3195,3643,100000,1,1
3825,2998,891,407,100000,1,1
2031,33,910,42,100000,1,0
1089,4,489,213,100000,1,0
545,250,22,359,100000,1,0
2780,3438,3862,3494,100000,1,1
48,1136,3045,17,100000,1,0
117,475,1466,52,100000,1,0
2213,3714,328,2532,100000,1,1
66,1051,653,2835,100000,1,1
151,171,582,136,100000,1,0
1503,620,3501,3241,100000,1,1
3080,2933,2862,3151,100000,1,1
2065,33,625,45,100000,0,0
3981,2096,2978,2657,100000,1,1
25,1812,106,656,100000,1,0
2901,2607,1469,3445,100000,1,1
2044,3943,1005,1988,100000,1,1
3010,2972,1370,722,100000,1,1
2490,907,379,761,100000,1,1
4037,3208,1476,2387,100000,1,1
1275,3183,3534,3742,100000,1,1
2406,3896,2736,3524,100000,1,1
3433,3322,1008,1566,100000,1,1
1588,757,2682,2294,100000,1,1
2051,751,464,727,100000,1,1
375,212,2678,3445,100000,1,1
304,3148,1355,3854,100000,1,1
1077,2381,2661,251,100000,1,1
1443,746,3762,2948,100000,1,1
3635,4,24,3627,100000,1,0
38,2077,28,1083,100000,1,0
1378,3018,940,880,100000,1,1
107,151,376,396,100000,1,0
98,716,31,1295,100000,1,0
541,3844,88,2884,100000,1,1
22,3373,8,3807,100000,1,0
2136,667,3073,628,100000,1,1
3448,2458,1121,3703,100000,1,1
567,2821,339,3563,100000,1,1
254,2145,988,1848,100000,1,1
194,607,165,3,100000,1,0
1614,2685,1607,2734,100000,1,1
1307,11,1172,79,100000,1,0
332,1717,2788,3478,100000,1,1
1311,3891,1454,1810,100000,1,1
291,1703,3561,820,100000,1,1
150,1159,1229,678,100000,1,1
609,202,480,25,100000,1,0
2773,2556,3415,2706,100000,1,1
2447,509,2040,308,100000,1,1
602,2479,1089,1685,100000,1,1
3619,79,1492,1107,100000,1,1
3814,3504,1618,2695,100000,1,1
17,2547,258,232,100000,1,0
1963,3453,526,3383,100000,1,1
422,839,3561,3763,100000,1,1
2165,696,3785,1531,100000,1,1
170,295,148,316,100000,0,0
115,684,59,427,100000,1,0
2292,1003,1429,65,100000,1,1
493,2609,1266,2217,100000,1,1
17,2960,1203,87,100000,1,0
1862,1656,3648,2490,100000,1,1
3093,2327,655,2681,100000,1,1
1226,211,3146,1624,100000,1,1
999,570,2607,1447,100000,1,1
1229,2794,1633,3532,100000,1,1
422,1191,3806,225,100000,1,1
2451,3995,1662,1867,100000,1,1
305,994,2592,1442,100000,1,1
894,3112,2807,3942,100000,1,1
4060,2849,1538,2701,100000,1,1
3417,3788,2288,1339,100000,1,1
214,241,956,3173,100000,1,1
1737,2537,1062,3659,100000,1,1
1819,1917,3888,308,100000,1,1
2593,2308,3760,1309,100000,1,1
1717,4057,1922,58,100000,1,1
3150,383,703,2860,100000,1,1
26,1677,3147,19,100000,1,0
2098,1027,559,1172,100000,1,1
2452,44,323,131,100000,1,0
4031,1886,552,3832,100000,1,1
74,2018,350,36,100000,1,0
3931,2949,3804,3799,100000,1,1
1973,2934,3075,3278,100000,1,1
46,757,1345,112,100000,1,0
2288,573,1432,3751,100000,1,1
2696,1261,3246,2760,100000,1,1
45,2621,358,81,100000,1,0
7,3598,167,701,100000,1,0
169,249,19,2739,100000,0,0
3854,1834,1701,870,100000,1,1
59,531,1373,2944,100000,1,1
188,3678,2995,2729,100000,1,1
1419,76,2364,17,100000,1,0
3194,2991,72,1129,100000,1,1
3682,3732,144,108,100000,1,1
16,2821,123,1009,100000,1,0
388,2080,1000,3774,100000,1,1
3944,553,1194,1608,100000,1,1
2507,3178,2850,2801,100000,1,1
23,3594,129,393,100000,1,0
2024,1709,1746,1778,100000,1,1
3756,1921,3787,2634,100000,1,1
4004,407,1800,2448,100000,1,1
130,235,53,1239,100000,0,0
1665,3276,1756,3707,100000,1,1
3209,2157,1386,2315,100000,1,1
2867,530,3151,2600,100000,1,1
3352,3028,956,1730,100000,1,1
591,2567,2897,3524,100000,1,1
212,850,3880,1529,100000,1,1
2452,45,73,416,100000,1,0
117,257,3483,1658,100000,1,1
3576,20,3420,13,100000,1,0
3883,1590,3528,397,100000,1,1
33,663,326,238,100000,0,0
3093,2243,598,4090,100000,1,1
2051,1440,1910,1348,100000,1,1
2513,973,2782,3036,100000,1,1
436,101,35,1673,100000,1,0
662,2294,3455,1250,100000,1,1
3296,1459,3550,1124,100000,1,1
2488,417,142,1044,100000,1,1
581,3076,2398,3829,100000,1,1
4068,631,3733,2787,100000,1,1
2298,1473,1582,1729,100000,1,1
2862,3091,2671,120,100000,1,1
920,1123,2006,570,100000,1,1
2098,3609,2184,207,100000,1,1
3969,4024,3607,3911,100000,1,1
3829,231,440,2682,100000,1,1
242,236,81,1524,100000,1,0
2555,3826,194,2035,100000,1,1
3863,3266,2495,3867,100000,1,1
2654,3756,143,3392,100000,1,1
452,2698,3199,780,100000,1,1
3339,3103,2133,60,100000,1,1
1054,446,378,3742,100000,1,1
1,353,765,206,100000,1,0
3425,203,675,3182,100000,1,1
1034,128,2334,3360,100000,1,1
2595,1795,2834,1316,100000,1,1
76,1046,29,666,100000,0,0
2254,2485,1690,2327,100000,1,1
2725,191,1047,1899,100000,1,1
3683,432,716,587,100000,1,1
12,3797,1755,33,100000,1,0
41,1923,112,176,100000,0,0
3925,2677,1503,3279,100000,1,1
2446,798,3767,2120,100000,1,1
476,543,3558,554,100000,1,1
1828,1625,704,1123,100000,1,1
2733,59,2112,2985,100000,1,1
1424,2633,3588,3496,100000,1,1
1459,698,1647,3673,100000,1,1
3058,3481,4095,3940,100000,1,1
3058,4024,2701,898,100000,1,1
3075,443,3830,3258,100000,1,1
1481,74,3218,3437,100000,1,1
961,3512,2479,2146,100000,1,1
47,1685,381,203,100000,1,0
2616,411,1699,534,100000,1,1
2343,2405,2721,1691,100000,1,1
3783,2322,1526,101,100000,1,1
3570,878,1997,1625,100000,1,1
320,222,384,76,100000,1,0
4,1091,1047,86,100000,0,0
307,2392,3431,2582,100000,1,1
2123,316,844,1149,100000,1,1
1596,4071,2786,1608,100000,1,1
3877,1835,2729,1772,100000,1,1
2640,1385,1338,2815,100000,1,1
6,1047,38,3992,100000,1,0
523,3526,1291,2273,100000,1,1
1533,1509,1104,1778,100000,1,1
249,500,10,611,100000,1,0
32,931,3097,24,100000,1,0
2175,3977,2484,678,100000,1,1
182,2107,417,2119,100000,1,1
1115,2492,1288,2321,100000,1,1
1366,4,1092,107,100000,1,0
115,775,120,171,100000,1,0
2103,1073,46,1756,100000,1,1
146,541,31,560,100000,0,0
3163,731,2408,1562,100000,1,1
555,14,1458,3655,100000,1,1
978,91,594,69,100000,1,0
3573,2009,3727,2241,100000,1,1
2760,2245,4088,2573,100000,1,1
1437,2023,514,3084,100000,1,1
4,4077,2065,4013,100000,1,1
1376,102,4019,4,100000,1,0
3647,320,2581,3536,100000,1,1
2318,2512,666,2853,100000,1,1
837,671,2999,505,100000,1,1
1544,59,2941,1,100000,0,0
7,1302,2456,38,100000,1,0
3430,1451,3519,417,100000,1,1
169,678,1011,1721,100000,1,1
3656,288,2462,3811,100000,1,1
1024,732,2601,802,100000,1,1
1392,1396,2002,4013,100000,1,1
2745,455,3761,2182,100000,1,1
507,3280,3565,71,100000,1,1
262,128,262,254,100000,1,0
3056,446,906,1959,100000,1,1
1015,2147,3707,2303,100000,1,1
130,716,2463,22,100000,1,0
1473,2897,1726,2200,100000,1,1
90,1085,15,612,100000,1,0
278,3688,242,735,100000,1,1
484,4083,3649,3493,100000,1,1
65,268,1329,90,100000,1,0
1088,4005,3370,1646,100000,1,1
2588,947,476,2403,100000,1,1
2480,27,1732,20,100000,1,0
197,3711,1878,408,100000,1,1
3173,3325,2867,2657,100000,1,1
3397,2543,1664,4050,100000,1,1
49,1658,6,3803,100000,1,0
37,2224,418,85,100000,1,0
260,51,87,1066,100000,1,0
702,883,3078,2470,100000,1,1
2660,35,27,287,100000,1,0
96,973,1263,2,100000,0,0
1573,2698,24,1616,100000,1,1
1512,61,7,1039,100000,0,0
3371,1881,3441,3604,100000,1,1
16,2503,3884,14,100000,0,0
3927,3416,2336,2474,100000,1,1
4094,122,2264,3691,100000,1,1
875,38,284,224,100000,0,0
2378,2083,802,3317,100000,1,1
1468,1913,3577,3155,100000,1,1
61,675,44,2849,100000,1,0
3406,1515,688,1590,100000,1,1
3874,171,191,3989,100000,1,1
819,24,1363,127,100000,1,0
815,2868,454,332,100000,1,1
693,666,3764,2691,100000,1,1
1513,3964,1374,2512,100000,1,1
3792,4028,3919,3600,100000,1,1
3788,2265,1862,2341,100000,1,1
3191,560,3529,1009,100000,1,1
3724,2745,913,3074,100000,1,1
845,473,749,187,100000,1,1
3141,840,382,3916,100000,1,1
27,1743,18,2752,100000,0,0
3020,254,3522,3667,100000,1,1
1594,1688,840,2013,100000,1,1
148,318,193,437,100000,1,0
3419,3732,2127,2300,100000,1,1
1255,3500,1924,2915,100000,1,1
3354,3518,7,2190,100000,1,1
2535,3995,1996,3116,100000,1,1
3552,2548,1497,3657,100000,1,1
1297,3061,2378,2739,100000,1,1
2163,753,3224,783,100000,1,1
1569,1696,3870,30,100000,1,1
2742,1988,1914,1057,100000,1,1
478,52,486,156,100000,1,0
115,609,607,41,100000,0,0
2985,22,33,995,100000,0,0
1527,3973,3406,4031,100000,1,1
2911,1413,504,1635,100000,1,1
3354,3341,2897,2727,100000,1,1
2287,3326,2349,248,100000,1,1
67,1058,11,3169,100000,1,0
3218,561,3087,399,100000,1,1
283,208,2967,52,100000,1,1
68,1148,2258,3352,100000,1,1
1444,69,26,608,100000,1,0
884,253,2216,2474,100000,1,1
1330,1998,3994,1552,100000,1,1
168,427,438,51,100000,0,0
1278,3213,3529,3665,100000,1,1
10,478,140,715,100000,1,0
5,3154,43,2087,100000,1,0
2442,2104,1004,2387,100000,1,1
2735,1322,2242,2215,100000,1,1
3702,336,348,2003,100000,1,1
244,1633,1194,2757,100000,1,1
89,71,1290,92,100000,1,0
2302,2786,288,3656,100000,1,1
2838,3187,2800,1301,100000,1,1
2614,726,1956,1587,100000,1,1
3457,3062,3417,1415,100000,1,1
79,90,2160,44,100000,1,0
1627,30,35,1473,100000,1,0
3952,3824,3531,2738,100000,1,1
978,1389,1243,446,100000,1,1
2815,3920,1234,1991,100000,1,1
493,298,535,24,100000,1,0
2788,23,1371,175,100000,1,1
2526,2722,2431,91,100000,1,1
13,385,1512,1180,100000,1,1
774,2428,2356,2225,100000,1,1
2629,3910,1400,2544,100000,1,1
270,3228,1958,439,100000,1,1
2108,2349,2368,1999,100000,1,1
89,2117,2788,3690,100000,1,1
62,2402,23,1210,100000,1,0
464,2038,2124,1503,100000,1,1
2280,942,1452,44,100000,1,1
2739,1489,1616,1004,100000,1,1
1320,82,48,437,100000,1,0
2085,2446,1640,2933,100000,1,1
1861,1436,3653,437,100000,1,1
3595,28,122,34,100000,1,0
1810,1399,12,1045,100000,1,1
125,75,1034,87,100000,0,0
3889,33,129,32,100000,1,0
48,1486,70,406,100000,0,0
3180,2799,3971,2034,100000,1,1
2108,676,3457,3165,100000,1,1
2088,66,380,2314,100000,1,1
3793,2435,2754,2289,100000,1,1
485,479,2545,3607,100000,1,1
460,2417,2495,2213,100000,1,1
3458,1787,723,1246,100000,1,1
3545,1342,3742,1319,100000,1,1
3296,2858,3373,599,100000,1,1
1267,3621,2744,1956,100000,1,1
2011,11,31,2721,100000,1,0
238,351,982,44,100000,1,0
3769,2508,2349,209,100000,1,1
3903,2016,2142,516,100000,1,1
5,2126,1300,69,100000,1,0
1001,59,1294,29,100000,0,0
3605,681,398,2245,100000,1,1
256,332,35,307,100000,0,0
411,390,2044,618,100000,1,1
3037,44,3773,2497,100000,1,1
3634,674,2605,185,100000,1,1
1580,3214,2509,2526,100000,1,1
1688,135,1268,431,100000,1,1
1840,3133,3688,3607,100000,1,1
1303,1597,2939,1865,100000,1,1
506,1966,2430,1535,100000,1,1
4029,12,14,3747,100000,1,0
947,1691,1524,547,100000,1,1
3793,1240,503,3099,100000,1,1
2037,775,3225,3818,100000,1,1
182,300,512,101,100000,1,0
2917,2058,2742,841,100000,1,1
1137,1576,3721,2476,100000,1,1
828,23,814,149,100000,1,0
3865,1717,1666,2216,100000,1,1
3412,689,1300,2556,100000,1,1
576,3797,2681,2418,100000,1,1
549,2343,1573,3565,100000,1,1
3982,3368,3208,3402,100000,1,1
3516,635,830,3693,100000,1,1
3765,1021,1221,609,100000,1,1
2086,267,1953,1958,100000,1,1
270,2952,3244,3304,100000,1,1
2598,3841,3151,3741,100000,1,1
3122,3260,2524,3046,100000,1,1
3997,35,1078,1,100000,1,0
662,1323,2805,3640,100000,1,1
3622,1934,2447,803,100000,1,1
2230,663,1554,1916,100000,1,1
57,698,47,1398,100000,1,0
160,472,2648,9,100000,0,0
2248,1776,1536,2601,100000,1,1
593,541,490,1932,100000,1,1
402,2655,3096,4002,100000,1,1
31,343,108,1026,100000,1,0
1867,1156,1090,2418,100000,1,1
4025,2088,3288,3286,100000,1,1
4017,1071,1192,1254,100000,1,1
2818,3482,2582,1589,100000,1,1
179,2825,3704,2891,100000,1,1
318,783,2485,1987,100000,1,1
81,4086,3420,3721,100000,1,1
2582,2874,1004,239,100000,1,1
1250,641,2628,1638,100000,1,1
611,1276,123,38,100000,1,1
150,35,40,3688,100000,1,0
1056,75,183,170,100000,1,0
1197,451,2789,1575,100000,1,1
631,50,1057,71,100000,1,0
0,3468,164,581,100000,0,0
1248,3649,1630,2507,100000,1,1
2045,8,316,358,100000,1,0
377,1862,1430,1720,100000,1,1
646,3601,2205,2725,100000,1,1
2155,1,2871,32,100000,0,0
3028,3808,2624,2068,100000,1,1
58,265,44,3450,100000,1,0
3908,3475,3181,567,100000,1,1
3314,3839,2617,1165,100000,1,1
532,352,3602,3843,100000,1,1
124,1286,1693,10,100000,1,0
3546,744,2099,580,100000,1,1
3998,1713,3518,1146,100000,1,1
8,1075,919,1154,1000000,1,0
1593,585,48,3669,1000000,1,0
1310,2161,1302,2531,1000000,1,1
1452,4036,3377,760,1000000,1,1
3890,2303,1628,1351,1000000,1,1
95,1596,3189,266,1000000,0,0
2659,204,2944,211,1000000,1,0
1121,190,933,1155,1000000,1,0
620,1056,2174,154,1000000,0,0
2440,2034,3669,2868,1000000,1,1
3532,772,177,2011,1000000,1,1
1548,2806,1171,3230,1000000,1,1
3515,3338,2241,473,1000000,1,1
2963,189,657,1088,1000000,1,0
1521,2966,3790,2402,1000000,1,1
2882,2758,363,400,1000000,1,1
3412,3811,2305,1419,1000000,1,1
439,1113,1376,373,1000000,1,0
363,1777,476,744,1000000,0,0
1117,923,64,2447,1000000,1,0
2735,35,426,2123,1000000,1,0
1062,75,1216,756,1000000,0,0
1168,519,137,2880,1000000,1,0
2141,367,567,379,1000000,1,0
2006,2909,3251,1039,1000000,1,1
846,966,1746,114,1000000,1,0
307,1923,2532,689,1000000,1,1
3398,1103,39,365,1000000,1,1
1794,1266,3101,2442,1000000,1,1
490,2544,3682,1110,1000000,1,1
504,1968,2394,153,1000000,1,0
2305,3606,2843,41,1000000,1,1
919,2773,1297,2400,1000000,1,1
2094,2542,2875,2498,1000000,1,1
1235,3955,2973,2530,1000000,1,1
2855,2987,674,689,1000000,1,1
45,2007,423,2299,1000000,1,0
442,1187,3970,907,1000000,1,1
2565,2762,1604,2544,1000000,1,1
2568,211,458,1026,1000000,1,0
327,3333,2345,2171,1000000,1,1
437,3702,1706,2681,1000000,1,1
2525,423,587,3863,1000000,1,1
2604,2646,2612,3203,1000000,1,1
3247,3824,1519,3740,1000000,1,1
2088,2019,1375,3708,1000000,1,1
1166,2457,1866,2387,1000000,1,1
433,1006,3671,2794,1000000,1,1
2140,901,2573,987,1000000,1,1
1955,2503,2706,4029,1000000,1,1
3712,1748,1825,3856,1000000,1,1
4,2808,2176,1486,1000000,1,1
1419,176,1008,863,1000000,1,0
1503,259,779,784,1000000,1,0
2586,2573,4019,1092,1000000,1,1
2397,145,2844,358,1000000,1,0
3753,2900,2312,2668,1000000,1,1
2572,2085,2362,1000,1000000,1,1
1958,410,2461,191,1000000,1,0
2536,1810,617,3877,1000000,1,1
3631,494,830,2508,1000000,1,1
338,1917,2155,2516,1000000,1,1
3050,1582,2120,3621,1000000,1,1
1431,3942,151,2699,1000000,1,1
2470,1853,333,2381,1000000,1,1
1167,929,1276,3775,1000000,1,1
913,419,3079,201,1000000,1,0
2304,3861,2228,2521,1000000,1,1
824,2,1159,860,1000000,0,0
3263,345,2672,82,1000000,1,0
2609,158,355,2892,1000000,1,0
836,2096,908,3301,1000000,1,1
2032,1940,2921,3302,1000000,1,1
845,1352,394,487,1000000,1,0
207,1582,2423,2485,1000000,1,1
86,723,2252,3610,1000000,1,1
513,1653,2742,55,1000000,0,0
210,3939,715,364,1000000,1,0
103,1718,1051,4018,1000000,1,1
1018,837,1000,532,1000000,1,1
2141,119,813,919,1000000,1,0
1646,468,384,603,1000000,1,0
2715,3694,1537,2395,1000000,1,1
966,2156,4007,2961,1000000,1,1
212,1945,3598,3528,1000000,1,1
2572,352,38,2469,1000000,0,0
958,778,1796,801,1000000,1,1
1698,178,513,1529,1000000,1,0
1664,1525,2702,1091,1000000,1,1
546,380,2027,580,1000000,1,0
3363,375,189,976,1000000,1,0
146,2825,1237,3909,1000000,1,1
2467,2969,922,809,1000000,1,1
3332,424,4064,1236,1000000,1,1
1760,3639,524,2613,1000000,1,1
615,1144,3034,311,1000000,1,1
554,4014,2962,2202,1000000,1,1
178,709,1333,656,1000000,1,0
140,2122,1404,683,1000000,1,0
3515,2291,1091,2940,1000000,1,1
3150,1479,518,399,1000000,1,1
3412,1346,314,501,1000000,1,1
3920,2849,445,1948,1000000,1,1
3127,382,2833,64,1000000,1,0
1408,695,2388,2071,1000000,1,1
1899,420,3050,120,1000000,1,0
1441,648,1329,203,1000000,1,0
504,1437,2879,3083,1000000,1,1
1667,3650,3835,3914,1000000,1,1
3698,205,3641,66,1000000,0,0
499,3830,1449,2975,1000000,1,1
1803,2638,2704,1753,1000000,1,1
378,1388,847,560,1000000,0,0
3312,561,3272,2095,1000000,1,1
176,82,3105,317,1000000,0,0
436,2740,23,1301,1000000,1,0
2153,699,735,1284,1000000,1,1
2769,1625,453,3924,1000000,1,1
1337,205,176,3419,1000000,0,0
3466,227,146,2356,1000000,1,0
1591,2055,381,211,1000000,1,1
3343,2722,1824,2975,1000000,1,1
33,3044,360,2494,1000000,0,0
700,1596,2629,2773,1000000,1,1
2964,777,3519,1261,1000000,1,1
590,593,3931,67,1000000,0,0
1387,493,119,2651,1000000,0,0
316,620,423,2998,1000000,1,0
212,2557,3038,221,1000000,1,0
3738,1884,3718,2539,1000000,1,1
1371,1558,507,1602,1000000,1,1
1646,1267,206,2564,1000000,1,1
2786,2142,3933,2602,1000000,1,1
383,1452,418,4061,1000000,1,1
162,338,950,997,1000000,1,0
796,2899,2800,1732,1000000,1,1
1660,85,2388,2451,1000000,1,1
3471,1564,1697,2902,1000000,1,1
2397,2409,2257,336,1000000,1,1
239,3534,1567,171,1000000,1,0
3522,315,2609,1346,1000000,1,1
